0
FF
CU
CU
FF
FF
SL
CU
FF
FF
CH
CH
SL
FF
FF
FF
FF
CU
FF
FF
FF
CH
FF
CH
FF
FF
CH
FF
FF
CU
FF
FF
CH
FF
SL
FF
CH
FF
FF
FF
CH
FF
SL
CU
FF
CU
CU
FF
CU
FF
CU
FF
FF
CU
FF
FF
FF
FF
CU
CH
FF
FF
FF
FF
SL
FF
FF
FF
CU
FF
CU
SL
FF
SL
SL
CU
CH
CH
CH
FF
CU
FF
FF
FF
FF
FF
CH
SL
CU
CH
FF
SL
SL
FF
FF
FF
FF
CH
FF
FF
FF
CU
SL
FF
FF
SL
FF
SL
SL
SL
FF
CH
CU
CU
FF
FF
FF
FF
FF
SL
SL
FF
SL
SL
CU
CU
FF
FF
FF
CU
FF
CU
FF
FF
FF
FF
FF
CH
CH
FF
CU
FF
CU
FF
FF
FF
CH
FF
CU
CU
FF
SL
FF
FF
FF
FF
FF
CH
CU
CH
CH
FF
CH
FF
SL
FF
FF
FF
CU
CU
FF
FF
CU
FF
FF
FF
SL
FF
FF
CU
CH
CU
FF
FF
CU
CU
CU
CU
CH
CU
SL
CH
CU
FF
CU
CU
FF
CU
CH
FF
FF
FF
FF
CH
FF
CU
FF
CU
CU
FF
SL
FF
FF
CH
FF
CH
CU
SL
FF
CH
FF
CH
FF
FF
FF
CU
FF
FF
FF
SL
CH
CH
FF
FF
FF
FF
FF
CU
FF
FF
FF
FF
CU
FF
FF
FF
FF
SL
SL
CH
FF
FF
FF
FF
FF
FF
FF
FF
FF
CU
FF
FF
FF
FF
FF
FF
FF
FF
FF
CU
FF
CU
CH
CU
FF
CU
FF
CH
CH
SL
CU
FF
FF
FF
CU
FF
SL
FF
CU
CH
FF
FF
FF
FF
FF
CU
CU
FF
FF
FF
CH
FF
FF
FF
FF
FF
CU
SL
FF
FF
CU
FF
FF
FF
FF
CU
CU
FF
CU
CU
FF
FF
FF
FF
FF
SL
CH
FF
CH
CU
CU
CH
FF
CH
CH
CH
FF
CU
FF
FF
FF
CH
FF
FF
SI
FF
CU
CU
SL
FF
CU
SL
FF
FF
FF
CH
FF
FF
FF
SL
CH
FF
FF
SL
FF
CH
FF
CH
CU
FF
FF
FF
FF
FF
FF
FF
FF
FF
SL
CH
FF
FF
SL
FF
FF
SL
FF
CH
FF
FF
FF
FF
CU
FF
FF
FF
CU
FF
SL
FF
FF
FF
CU
SL
FF
FF
FF
CU
CU
FF
CU
CH
CH
FF
FF
FF
CU
CU
FF
FF
CU
CH
FF
FF
CH
CU
CH
FF
FF
CH
CH
FF
FF
FF
CU
CU
CU
CU
FF
FF
FF
CU
SI
FF
FF
FF
FF
CU
CH
CH
FF
CU
FF
FF
FF
FF
CU
SL
CU
CU
FF
CH
FF
FF
FF
SL
FF
FF
CU
CH
FF
FF
FF
FF
FF
FF
FF
FF
CH
CU
SL
FF
FF
FF
CH
CH
CH
FF
CH
FF
FF
CU
FF
FF
CU
CH
CH
CU
FF
FF
FF
FF
FF
CH
CH
CU
FF
FF
CH
FF
FF
SL
CU
FF
FF
FF
FF
FF
FF
CU
FF
FF
CU
FF
CU
FF
FF
CH
CH
CU
FF
FF
CH
FF
FF
FF
SL
FF
FF
CU
FF
FF
FF
CH
FF
FF
CU
FF
SL
FF
CU
FF
FF
SL
FF
FF
FF
CH
CH
CH
FF
FF
CH
FF
FF
SL
FF
SL
SL
FF
FF
CU
FF
FF
CU
FF
FF
FF
FF
FF
CH
FF
CH
CU
CH
FF
CU
FF
CU
FF
FF
SL
FF
SL
FF
FF
FF
FF
CU
FF
FF
CH
CH
FF
CH
FF
FF
FF
FF
FF
FF
FF
SL
FF
CH
CH
FF
CU
CU
FF
CH
FF
FF
FF
FF
FF
FF
SL
CH
FF
FF
CU
CH
CH
FF
CH
FF
CU
FF
CU
FF
FF
FF
CU
FF
CU
FF
FF
FF
CU
FF
FF
CH
FF
FF
CH
FF
FF
FF
CU
FF
FF
SL
FF
SL
FF
CU
CU
FF
CU
FF
CU
FF
SL
FF
CU
CU
FF
FF
CU
SL
CH
FF
CU
CU
FF
FF
CU
FF
CH
FF
CU
SL
FF
FF
FF
FF
CH
SL
CU
FF
CU
FF
FF
FF
FF
FF
FF
FF
CU
FF
SL
FF
FF
FF
CU
FF
SL
CU
FF
CU
FF
FF
FF
FF
FF
FF
FF
CU
FF
SL
FF
FF
FF
FF
FF
FF
SL
FF
FF
CU
FF
FF
FF
FF
FF
CH
CH
CU
FF
FF
CH
SL
FF
SI
CU
FF
CH
FF
FF
FF
FF
FF
FF
FF
FF
FF
CU
CH
SL
CU
FF
FF
CU
SL
FF
FF
FF
FF
FF
CU
FF
FF
FF
SL
FF
FF
FF
SL
FF
FF
CH
CH
FF
FF
FF
FF
CH
SL
SL
FF
CU
SL
SL
CH
FF
FF
FF
FF
CU
FF
FF
FF
FF
FF
FF
CH
SL
CH
CU
FF
SI
FF
FF
FF
FF
FF
FF
FF
FF
CU
SL
FF
SL
SL
FF
FF
FF
FF
FF
CH
FF
CH
FF
FF
FF
FF
FF
CU
CU
FF
FF
CH
CH
FF
FF
FF
CH
FF
FF
SL
FF
CU
CU
FF
FF
FF
FF
CH
FF
CU
FF
CU
CU
FF
FF
SL
CU
FF
CU
FF
FF
SL
FF
FF
SL
FF
FF
FF
FF
SL
FF
FF
FF
FF
FF
CU
FF
FF
FF
CU
CU
CU
CU
FF
FF
CH
FF
FF
CH
CU
FF
FF
FF
CH
FF
FF
CU
SL
CU
FF
FF
FF
CH
FF
SL
CH
CU
CH
FF
SL
FF
SL
CU
FF
CU
FF
FF
FF
FF
SL
CU
CU
CU
FF
FF
FF
CU
CH
FF
FF
FF
CU
FF
FF
FF
CU
FF
FF
CH
CU
FF
FF
SL
CH
FF
FF
SL
FF
FF
CH
FF
FF
CU
FF
CH
FF
FF
CH
FF
CH
CU
SL
CH
FF
CU
FF
FF
FF
CU
FF
CU
FF
FF
CU
FF
FF
CU
CH
FF
SL
SI
FF
CU
FF
FF
SL
FF
FF
CU
FF
SL
FF
FF
SL
FF
FF
CU
CU
SL
FF
CH
FF
FF
FF
FF
FF
FF
CU
FF
SL
CU
CH
FF
CH
FF
SI
CH
FF
FF
FF
SL
CU
FF
FF
FF
FF
CH
FF
FF
FF
FF
CH
FF
CU
CH
FF
CH
FF
CU
FF
CH
FF
CH
FF
SL
FF
FF
FF
FF
FF
SL
FF
FF
CH
CH
FF
CU
CU
CU
FF
FF
FF
FF
SL
SL
FF
CH
FF
FF
FF
FF
FF
FF
FF
CH
SL
FF
CH
FF
FF
FF
CU
CU
SL
FF
FF
FF
SI
FF
FF
CU
SL
CH
CU
CU
CH
FF
FF
FF
CH
FF
SL
FF
FF
CU
FF
CH
CH
FF
CU
FF
FF
CU
FF
CU
FF
CU
FF
FF
FF
CH
FF
FF
FF
FF
FF
FF
FF
SL
SL
SL
SL
FF
FF
FF
FF
FF
CH
SL
FF
SL
SL
FF
CU
FF
FF
CH
CH
FF
FF
FF
FF
FF
CU
FF
FF
FF
FF
CH
CU
FF
CU
CU
CH
SI
FF
FF
FF
CH
SL
FF
CH
FF
FF
FF
CU
CH
CH
FF
FF
CU
FF
SL
SI
CH
CU
FF
FF
FF
FF
FF
FF
FF
CU
FF
CH
SL
FF
CH
FF
FF
CU
FF
FF
FF
CH
SL
FF
FF
FF
CU
FF
FF
FF
FF
FF
FF
CH
FF
CU
FF
FF
FF
FF
FF
SL
FF
SL
CH
FF
FF
FF
FF
FF
CU
FF
FF
FF
SL
FF
SL
FF
FF
FF
CU
FF
FF
CH
CU
CU
FF
FF
CH
SI
FF
FF
CH
FF
CU
SL
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
SL
FF
FF
FF
FF
FF
CU
FF
FF
SL
FF
CH
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
SL
CH
FF
FF
FF
FF
FF
CU
CH
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
CH
CU
CU
CU
FF
SL
SL
FF
SL
CH
CU
CU
FF
FF
FF
FF
FF
FF
CU
CU
FF
CH
FF
CU
FF
SL
SL
CH
FF
FF
SI
CH
FF
FF
SL
FF
CU
CU
FF
FF
SL
FF
FF
FF
CH
FF
SL
CU
CU
FF
FF
FF
CH
FF
FF
CU
FF
CU
FF
FF
FF
FF
FF
FF
FF
CH
CH
CU
FF
FF
SL
SL
FF
CU
SL
CU
FF
CU
FF
SL
CH
CH
CU
FF
FF
FF
FF
FF
FF
FF
CU
CU
SL
CH
FF
SL
FF
FF
CU
CH
CH
FF
CU
SL
FF
FF
FF
SL
CU
SL
FF
FF
FF
FF
FF
FF
SL
FF
FF
FF
FF
SL
FF
FF
FF
FF
FF
CH
FF
FF
FF
CH
CU
FF
CH
FF
FF
CU
FF
CU
CU
FF
CH
CH
CH
FF
SL
FF
CH
FF
FF
SL
FF
FF
CH
FF
FF
SL
FF
CU
FF
CH
FF
SL
SL
FF
CH
FF
FF
CH
CH
FF
FF
FF
SL
SL
CH
FF
SL
FF
CH
CU
CH
CU
FF
CU
SL
FF
FF
FF
FF
FF
CU
CH
FF
FF
CU
SL
FF
FF
FF
CU
FF
FF
FF
CH
FF
CU
SI
CH
FF
FF
CU
CU
CU
FF
FF
FF
SL
FF
FF
FF
FF
FF
SL
FF
SL
FF
FF
CU
FF
CH
FF
FF
CU
CH
CU
CH
FF
CU
FF
FF
FF
FF
FF
CU
FF
FF
FF
SL
SI
FF
FF
SL
CH
FF
FF
SL
FF
FF
FF
FF
CU
CH
CH
CH
CU
FF
SL
FF
CU
SL
FF
CU
SL
SL
SL
SL
FF
FF
CU
FF
FF
FF
FF
SL
CU
CU
FF
FF
SL
CH
CU
FF
FF
FF
CU
FF
CH
CU
CU
FF
FF
CU
CU
CU
CH
CH
FF
FF
FF
SL
CH
CU
FF
FF
FF
FF
CU
FF
CU
FF
FF
SL
FF
FF
CH
SL
FF
CH
CH
FF
FF
SL
FF
FF
CH
FF
CU
FF
SL
FF
FF
FF
FF
FF
CH
FF
FF
FF
CU
FF
FF
FF
FF
CU
CU
CH
CU
FF
CU
FF
CU
CU
FF
FF
CU
FF
SL
CU
FF
CH
FF
CU
FF
CH
CU
CU
CH
FF
SL
CH
FF
CU
FF
FF
CU
FF
FF
FF
CH
FF
CU
CU
CH
CU
SL
SL
FF
FF
SL
FF
SL
CU
FF
FF
CU
CU
FF
FF
SL
FF
FF
FF
CH
CU
FF
FF
FF
FF
FF
FF
FF
CH
CU
FF
FF
FF
CH
CH
CH
CH
SI
FF
CU
FF
CH
CU
FF
SL
FF
FF
FF
FF
FF
FF
FF
CU
CU
FF
FF
FF
FF
FF
CU
FF
CH
CH
FF
FF
FF
FF
CH
FF
CU
CU
CH
FF
FF
FF
SL
FF
FF
FF
FF
FF
SL
CU
FF
CH
FF
CH
FF
FF
FF
CH
CH
FF
CU
CU
SL
SL
SL
CU
FF
CU
CU
CU
CH
CH
FF
FF
CH
FF
SL
FF
FF
CH
CU
FF
FF
CH
CU
FF
CU
FF
FF
FF
FF
FF
SL
FF
FF
SL
FF
FF
FF
FF
FF
FF
SL
FF
SL
FF
CU
FF
FF
FF
FF
FF
FF
CH
FF
CU
CU
FF
CH
CU
FF
SL
FF
FF
CH
FF
CH
FF
FF
FF
FF
CU
FF
FF
FF
CU
CU
FF
FF
FF
SL
FF
CU
SL
FF
FF
FF
CH
FF
FF
FF
SL
FF
FF
FF
SL
FF
FF
SL
SL
CU
FF
FF
FF
FF
SI
FF
FF
CU
FF
CH
FF
CU
SL
CH
FF
FF
FF
FF
FF
CU
FF
CU
CH
FF
FF
SL
FF
FF
CH
FF
CU
CH
FF
FF
FF
FF
SL
FF
FF
FF
CH
FF
CU
FF
FF
SL
FF
CH
CU
CH
FF
SL
CU
FF
FF
SI
CH
CH
FF
CU
CH
CH
CU
FF
CH
CU
FF
SL
FF
FF
CH
FF
FF
CU
FF
FF
FF
FF
FF
CU
FF
CH
FF
CH
FF
FF
FF
CU
CU
CH
FF
FF
CH
FF
CH
FF
SL
FF
FF
CH
CH
FF
CU
CH
FF
CH
FF
CU
FF
FF
FF
FF
FF
CU
FF
FF
FF
FF
CU
FF
FF
CH
FF
FF
FF
FF
FF
FF
CU
FF
FF
SL
CH
FF
FF
FF
SL
FF
FF
CU
CU
CH
FF
FF
FF
FF
SL
CU
FF
FF
CH
FF
CU
CH
FF
CH
FF
FF
CU
CU
FF
CU
FF
CU
FF
CU
CH
CU
FF
SL
FF
FF
FF
SL
FF
CU
CU
CU
FF
FF
FF
CH
FF
FF
CU
SL
FF
FF
FF
CU
SL
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
CH
FF
CH
FF
FF
FF
FF
FF
FF
CU
CU
FF
CH
CU
FF
CH
CU
FF
CH
FF
SL
CH
CH
FF
CH
CU
FF
FF
FF
FF
SL
CU
SL
FF
FF
CH
FF
SL
FF
CH
FF
FF
CU
CU
CH
CU
CH
SL
FF
FF
FF
FF
FF
FF
CU
CH
SL
CU
FF
CU
CH
CU
CU
CU
SL
SL
CH
FF
FF
FF
FF
FF
FF
FF
CU
SL
CH
CU
FF
CH
FF
CU
CH
FF
FF
CU
FF
CH
FF
CH
FF
FF
SL
FF
CU
FF
FF
FF
CU
CH
CU
FF
CU
FF
CU
FF
CU
CH
FF
FF
FF
SL
FF
FF
CH
CH
CH
FF
FF
FF
CU
CH
SL
CU
FF
CH
FF
CU
FF
CU
FF
CH
FF
CU
CH
CH
CU
FF
CH
FF
FF
FF
FF
CU
CH
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
FF
SL
FF
FF
FF
CH
SL
CU
CH
CH
CU
FF
CH
FF
CU
FF
FF
FF
FF
CH
SL
FF
FF
FF
SL
FF
FF
CU
SL
FF
CH
CH
FF
CH
SL
CU
FF
FF
FF
CH
FF
CU
CU
SL
SL
FF
CU
FF
SI
CU
CU
SL
FF
FF
FF
CH
FF
FF
CH
FF
FF
FF
FF
FF
CU
SL
FF
FF
FF
FF
CH
CU
FF
FF
CU
FF
FF
SL
FF
FF
CU
SL
SL
CU
CU
CU
FF
FF
FF
CU
FF
FF
CH
FF
FF
SL
CH
CU
FF
CU
FF
FF
FF
CU
FF
FF
FF
FF
SL
SL
FF
CU
FF
FF
CH
CU
FF
FF
FF
FF
FF
FF
SL
FF
FF
SL
FF
FF
FF
CH
FF
FF
FF
SL
CU
SL
FF
FF
FF
FF
FF
FF
SL
FF
SL
CU
FF
FF
FF
FF
CH
FF
FF
SL
FF
FF
FF
FF
CU
CH
CU
FF
CU
FF
FF
FF
CH
CH
FF
FF
FF
FF
SL
SL
SL
FF
FF
FF
FF
FF
FF
FF
FF
CH
FF
CU
FF
FF
CU
CH
CU
FF
FF
SL
CH
FF
FF
FF
FF
SL
FF
FF
FF
FF
FF
FF
CU
FF
FF
FF
SL
CU
CH
SL
CU
FF
FF
FF
FF
FF
FF
CH
CH
SL
CH
CU
FF
FF
FF
CH
FF
CH
CH
FF
CU
CH
FF
SL
CH
SI
FF
SL
CU
FF
SL
FF
FF
SL
FF
FF
FF
FF
FF
CH
FF
SL
FF
FF
CH
FF
CU
CH
FF
CH
CH
FF
FF
CU
FF
FF
FF
FF
CU
FF
CU
FF
SL
FF
FF
FF
SL
FF
FF
FF
CU
FF
